1738660460,568.6812,1738660460,837,-268.3188,-262.0301,8.818116,690475922,68
1738661484,683.1727,1738661484,680,3.172729,3.098368,7.243883,691499986,30
1738662508,745.0858,1738662508,730,15.08575,14.73218,7.326682,692524042,45
1738663532,791.5046,1738663532,809,-17.49536,-17.08531,6.107602,693548082,28
1738664556,837.2756,1738664556,836,1.275635,1.245737,4.14289,694572127,34
1738665580,888.0301,1738665580,887,1.03009,1.005948,2.864629,695596166,27
1738666604,931.0229,1738666604,928,3.022888,2.952039,1.467957,696620204,27
1738667628,977.7586,1738667628,971,6.758606,6.600201,-0.2424916,697644245,29
1738668653,38.70571,1738668653,19,19.70571,19.24386,0.2190826,698668298,40
1738669677,84.21568,1738669677,88,-3.784325,-3.695629,7.374164,699692338,30
1738670701,141.2062,1738670701,136,5.206223,5.084201,6.24378,700716388,36
1738671725,197.0897,1738671725,197,0.08966064,0.08755921,6.095818,701740448,46
1738672749,255.2381,1738672749,259,-3.761871,-3.673702,6.403558,702764492,32
1738673773,304.8962,1738673773,309,-4.10376,-4.007578,6.297025,703788533,26
1738674797,346.7739,1738674797,348,-1.226135,-1.197398,6.149068,704812568,25
1738675821,393.1989,1738675821,388,5.198883,5.077034,6.04846,705836609,29
1738676845,468.3438,1738676845,466,2.34375,2.288818,6.012949,706860677,32
1738677869,514.0411,1738677869,517,-2.958923,-2.889573,5.557244,707884727,38
1738678893,567.8271,1738678893,568,-0.1729126,-0.1688599,5.912337,708908764,26
1738679917,611.2846,1738679917,609,2.284607,2.231061,5.936015,709932801,26
1738680941,658.5577,1738680941,657,1.557739,1.52123,6.172749,710956843,28
1738681965,710.3094,1738681965,710,0.3094482,0.3021955,6.190505,711980887,28
1738682989,757.2685,1738682989,757,0.2684937,0.2622008,6.166833,713004928,27
1738684013,803.5405,1738684013,801,2.540527,2.480984,6.308874,714028968,29
1738685037,850.8039,1738685037,850,0.803894,0.7850527,6.326636,715053009,30
1738686061,901.6006,1738686061,897,4.600586,4.49276,6.498276,716077055,35
1738687085,951.772,1738687085,956,-4.227966,-4.128873,6.652149,717101097,30
1738688110,0.2953787,1738688109,999,1.295349,1.264989,6.50419,718125139,31
1738689134,43.5442,1738689134,49,-5.455799,-5.327929,6.40358,719149176,25
1738690158,90.56767,1738690158,87,3.567673,3.484055,6.504191,720173216,28
1738691182,135.093,1738691182,138,-2.906998,-2.838865,6.184608,721197259,28
